Date,Symbol,Open,High,Low,Close,Volume
2023-01-04,GOOGL,2799.4735698218565,2800.690111978013,2798.3377727230213,2799.36,302160
2023-01-05,GOOGL,2799.500241702992,2799.9231568570044,2797.6013740355193,2798.81,170463
2023-01-06,GOOGL,2797.571852774287,2797.665461850856,2796.058203323587,2796.98,193500
2023-01-09,GOOGL,2798.310246280261,2799.2291525342084,2797.302582032364,2798.96,307772
2023-01-10,GOOGL,2797.665529228825,2797.508837795321,2795.660874568634,2797.32,137158
2023-01-11,GOOGL,2796.431008526871,2798.653036666224,2795.571222356351,2796.99,184607
2023-01-12,GOOGL,2797.6464150691045,2800.046795084163,2797.999197245207,2798.21,481783
2023-01-13,GOOGL,2797.82814354661,2798.3795760935286,2795.402292276192,2797.08,345017
2023-01-16,GOOGL,2798.0693379054806,2798.776868229721,2797.2279740389345,2798.57,433840
2023-01-17,GOOGL,2801.386494693036,2802.6640544337765,2800.4659516679917,2801.86,423654
2023-01-18,GOOGL,2801.3413067815227,2803.7978784002103,2801.6140343191923,2802.34,220076
2023-01-19,GOOGL,2804.981338068251,2805.79964176802,2802.481440887686,2804.24,158692
2023-01-20,GOOGL,2800.7751896264185,2800.4264372445823,2798.7392567995303,2800.19,230841
2023-01-23,GOOGL,2799.6946578701813,2799.440061437691,2799.214819066942,2799.44,292816
2023-01-24,GOOGL,2800.400531527878,2801.3242740917613,2799.0844439311877,2799.9,377954
2023-01-25,GOOGL,2797.2040971348492,2798.6131923519724,2796.1272392760798,2797.9,498342
2023-01-26,GOOGL,2798.326647189175,2798.9189626632365,2798.315606596605,2798.41,261081
2023-01-27,GOOGL,2800.3324387746975,2800.655794939579,2798.707166760716,2800.63,211718
2023-01-30,GOOGL,2796.167553052514,2798.060598813523,2795.621674863361,2796.98,453076
2023-01-31,GOOGL,2794.6722609704298,2796.402301470852,2793.437248044713,2794.7,100192
2023-02-01,GOOGL,2796.0114793006856,2797.0852632925453,2794.628881487024,2795.17,347536
2023-02-02,GOOGL,2795.2701182381015,2797.3214899012264,2795.6924164225215,2796.19,136413
2023-02-03,GOOGL,2797.342921826988,2798.78892265548,2795.875883561023,2797.76,243888
2023-02-06,GOOGL,2797.5050818724117,2798.2601127709786,2797.493455091532,2798.09,139082
2023-02-07,GOOGL,2798.5862933073317,2800.207745603085,2797.558989406562,2799.11,427192
2023-02-08,GOOGL,2801.8368691037585,2801.7799581579307,2800.2337564035856,2801.02,223130
2023-02-09,GOOGL,2800.2261381084686,2801.504270561767,2800.0114918584304,2800.29,150940
2023-02-10,GOOGL,2799.10259882588,2799.9474526957533,2799.148569404609,2799.17,263202
2023-02-13,GOOGL,2799.4511512849103,2799.4105982469005,2797.841485325969,2798.93,140142
2023-02-14,GOOGL,2798.73898440801,2799.6199305504565,2797.478442362902,2799.43,136468
2023-02-15,GOOGL,2798.1845307082003,2798.8398368891776,2797.4717276123815,2798.21,241727
2023-02-16,GOOGL,2797.389970428242,2797.7232896685755,2796.815615332014,2797.53,278969
2023-02-17,GOOGL,2798.613821381093,2798.773793901648,2797.731816764301,2798.42,491192
2023-02-20,GOOGL,2799.839115406501,2800.8146723171594,2797.7989123253906,2798.84,336187
2023-02-21,GOOGL,2799.108897788164,2799.4582071138134,2797.6886702331517,2798.57,142056
2023-02-22,GOOGL,2794.985731406035,2796.25374353301,2793.430170746546,2795.19,151831
2023-02-23,GOOGL,2795.935106104548,2797.027237057475,2794.2689584165532,2795.28,421335
2023-02-24,GOOGL,2792.781416726625,2795.4311378009816,2792.424484323623,2793.44,349664
2023-02-27,GOOGL,2794.5609273726177,2796.6654288986892,2795.2232568105587,2795.5,484092
2023-02-28,GOOGL,2794.398896744928,2796.6149476420883,2793.024520918179,2794.99,208117
2023-03-01,GOOGL,2792.7708231122288,2793.7438820486736,2792.5900542182626,2793.09,376815
2023-03-02,GOOGL,2793.0911615149193,2793.6814879148947,2792.923271865081,2793.07,389192
2023-03-03,GOOGL,2795.9402582810826,2796.5154074419893,2794.3837075020497,2795.71,388107
2023-03-06,GOOGL,2797.891211434429,2798.4150145253475,2795.8792672596865,2797.07,143954
2023-03-07,GOOGL,2797.629708019101,2798.9743833785105,2796.7797086920145,2797.61,333192
2023-03-08,GOOGL,2795.0625512892516,2795.6904788692987,2794.2156155322386,2795.06,457574
2023-03-09,GOOGL,2797.5104860196457,2798.6764198482733,2796.839872157907,2798.41,100717
2023-03-10,GOOGL,2796.3298231053127,2798.524792512931,2796.868574719801,2797.26,373820
2023-03-13,GOOGL,2799.332319923833,2799.4866517243777,2797.5894933621103,2799.23,497650
2023-03-14,GOOGL,2798.5563572264964,2799.8369850164586,2797.3825057722097,2798.68,280882
2023-03-15,GOOGL,2801.1283607899604,2801.8368442561123,2799.612060452441,2800.45,218696
2023-03-16,GOOGL,2802.491359169424,2804.571222992789,2802.2539427668326,2803.17,492974
2023-03-17,GOOGL,2803.609943324234,2806.0669442213193,2804.046705585628,2804.56,104994
2023-03-20,GOOGL,2806.0780775358603,2807.925718843131,2804.675771334606,2806.18,366378
2023-03-21,GOOGL,2805.5549571135043,2807.0799179839296,2805.0542505153894,2806.08,169300
2023-03-22,GOOGL,2804.4092287466774,2806.770498379059,2804.6682909145,2805.31,406093
2023-03-23,GOOGL,2806.1391965736952,2806.9283454707315,2804.497899768478,2805.69,137405
2023-03-24,GOOGL,2804.333185999915,2805.4832798795956,2803.1185310958977,2805.11,397016
2023-03-27,GOOGL,2810.3566390000155,2810.1913792897385,2809.2694754406866,2810.14,404359
2023-03-28,GOOGL,2807.822099500334,2808.829082771354,2806.418617198443,2808.26,123185
2023-03-29,GOOGL,2809.70699210071,2811.2460674126755,2809.669966320151,2810.36,274514
2023-03-30,GOOGL,2811.2595030458388,2812.7342118888573,2811.39053458615,2811.5,403297
2023-03-31,GOOGL,2812.6628915524457,2813.7599186610064,2811.651515787263,2812.06,439679
2023-04-03,GOOGL,2814.904187153809,2815.5124914334124,2814.2826097133443,2815.12,233653
2023-04-04,GOOGL,2816.311539298422,2816.061099579797,2815.3707301428108,2815.81,151717
2023-04-05,GOOGL,2813.8909725935982,2816.5669598949485,2814.639545923563,2814.64,102763
2023-04-06,GOOGL,2815.87554283933,2815.5460891187527,2813.499996924505,2815.33,455054
2023-04-07,GOOGL,2814.5338666498133,2816.016982140214,2813.372241177538,2815.06,155480
2023-04-10,GOOGL,2816.524786259778,2817.3411274575865,2814.685415537026,2816.17,269831
2023-04-11,GOOGL,2818.0215631096817,2818.972748841815,2817.554370808708,2817.89,307139
2023-04-12,GOOGL,2817.1282894344236,2816.4420643140656,2816.02927284758,2816.27,218094
2023-04-13,GOOGL,2818.5346450359507,2818.8740538280076,2818.6247905010555,2818.76,256379
2023-04-14,GOOGL,2817.482330377669,2818.560966854922,2816.901941622454,2818.35,327443
2023-04-17,GOOGL,2818.3783109711026,2820.511175367745,2817.4823840786244,2819.34,111064
2023-04-18,GOOGL,2821.3337171219455,2821.7686897752683,2819.8189283581737,2820.68,176848
2023-04-19,GOOGL,2821.559471275323,2821.9774815840738,2821.271718656008,2821.51,137548
2023-04-20,GOOGL,2821.94048810367,2822.665548283691,2820.3652143585355,2821.39,268017
2023-04-21,GOOGL,2819.988851200023,2822.1601350041115,2819.822336185083,2820.52,368620
2023-04-24,GOOGL,2819.7701674910263,2820.1631579196933,2819.3303501513,2820.08,452245
2023-04-25,GOOGL,2822.3702077444227,2824.306259887096,2822.0673387516886,2823.31,102382
2023-04-26,GOOGL,2822.602984649148,2823.0586208242053,2820.2425637734755,2821.68,276348
2023-04-27,GOOGL,2820.675735813402,2820.8446238541396,2820.1187928022537,2820.34,179698
2023-04-28,GOOGL,2819.7764101755183,2819.525541810586,2818.838819538387,2818.91,345762
2023-05-01,GOOGL,2818.8109928148583,2820.507275805979,2817.2913393946287,2819.28,343381
2023-05-02,GOOGL,2816.552927222451,2818.1258705868872,2815.864543302169,2816.33,145095
2023-05-03,GOOGL,2814.0869999365855,2815.349848840606,2813.622338950183,2813.73,492118
2023-05-04,GOOGL,2812.9350994005154,2814.4662604381992,2812.9202493418084,2813.3,389341
2023-05-05,GOOGL,2811.5262184700314,2812.2904434355146,2810.752084307303,2810.83,489763
2023-05-08,GOOGL,2809.4143229258007,2809.2496449404157,2807.7363782107655,2808.52,122010
2023-05-09,GOOGL,2806.8297102353918,2807.3419310561976,2804.455196431097,2806.06,450067
2023-05-10,GOOGL,2804.9381339518786,2805.392363182255,2803.7775111004844,2804.46,233962
2023-05-11,GOOGL,2805.57492935945,2806.399872272915,2805.131633186243,2806.02,492670
2023-05-12,GOOGL,2807.6032320842114,2809.4434765477545,2806.688826452865,2808.04,209162
2023-05-15,GOOGL,2812.896720640892,2813.0829292746976,2810.95221185986,2811.97,483071
2023-05-16,GOOGL,2814.8605689918713,2816.5572431639075,2814.1171086279574,2815.84,370170
2023-05-17,GOOGL,2817.9420999464846,2819.3326783801576,2815.7779286499085,2817.51,427069
2023-05-18,GOOGL,2820.0824923251107,2819.7118682356536,2819.650178609018,2819.67,168842
2023-05-19,GOOGL,2820.2753790818997,2820.661546302499,2818.4739073870337,2820.03,395809
2023-05-22,GOOGL,2822.150217692174,2821.2837627955555,2820.248532799517,2821.17,371421
2023-05-23,GOOGL,2824.7837588715274,2826.693054632443,2823.1823189173924,2825.16,273311
2023-05-24,GOOGL,2825.6799437275863,2827.4042149082275,2825.033535848249,2826.0,410152
2023-05-25,GOOGL,2827.567878805893,2829.0727044374726,2826.436208109223,2828.41,376827
2023-05-26,GOOGL,2826.5255962730876,2827.991325804414,2825.1308612775883,2826.64,231742
2023-05-29,GOOGL,2824.92209705247,2826.191874452392,2824.9027902307735,2825.4,320283
2023-05-30,GOOGL,2825.8167734043554,2827.642507582845,2825.053210041426,2826.13,248961
2023-05-31,GOOGL,2827.1991435805116,2827.438367325474,2824.545728721043,2826.53,275607
2023-06-01,GOOGL,2826.2609690270547,2826.214559455663,2823.674938784496,2825.39,440686
2023-06-02,GOOGL,2829.6714661440105,2832.169459830977,2830.1052662124175,2830.3,416463
2023-06-05,GOOGL,2830.495017863107,2831.2517581997813,2829.33725600638,2830.75,345144
2023-06-06,GOOGL,2830.8172611242308,2830.2008946799933,2829.2688408282584,2829.96,454211
2023-06-07,GOOGL,2829.4936169213784,2831.539086226519,2830.3560354762394,2830.37,252711
2023-06-08,GOOGL,2829.7047210562228,2832.458643624568,2829.713038061946,2830.52,295784
2023-06-09,GOOGL,2830.3155819784124,2831.745678427454,2830.5204911565497,2830.99,352217
2023-06-12,GOOGL,2828.090425668254,2828.0240735272578,2826.262261458959,2827.9,431119
2023-06-13,GOOGL,2829.890944542012,2831.2686105346193,2829.9153387823085,2830.59,263244
2023-06-14,GOOGL,2834.3261527629015,2834.401863308639,2831.7349526120925,2833.39,201158
2023-06-15,GOOGL,2836.323429054517,2836.753846013264,2836.4288041223303,2836.43,373721
2023-06-16,GOOGL,2837.1830359207,2838.4962044361127,2836.5643616999478,2837.18,439443
2023-06-19,GOOGL,2838.093317231611,2840.59549877802,2838.1176695713843,2838.6,382320
2023-06-20,GOOGL,2836.911920504869,2837.8734789519626,2836.5028652778624,2836.97,163972
2023-06-21,GOOGL,2839.0638272652736,2839.44945711346,2838.603626760469,2838.74,482162
2023-06-22,GOOGL,2839.8423542739083,2840.141408333669,2838.965751459179,2839.34,382140
2023-06-23,GOOGL,2839.02773616542,2838.7502923567904,2837.4089008602286,2838.52,200922
2023-06-26,GOOGL,2840.505782225388,2842.1165472028524,2839.767277854324,2840.35,448742
2023-06-27,GOOGL,2843.068719549988,2843.089651311043,2841.425210435342,2842.26,135931
2023-06-28,GOOGL,2843.1148156946124,2843.2545488228498,2841.7262662393055,2842.48,224168
2023-06-29,GOOGL,2843.964096229397,2844.7693805458607,2841.69819015,2843.45,266782
2023-06-30,GOOGL,2840.6012110433608,2842.374066841862,2839.679402001979,2841.49,223099
2023-07-03,GOOGL,2843.0937559244394,2845.3764669376155,2843.0940860566884,2844.08,134693
2023-07-04,GOOGL,2841.804894554391,2842.5028925802617,2841.719688099369,2842.38,208944
2023-07-05,GOOGL,2841.397047187827,2842.6974466874444,2840.8563985919955,2841.07,324655
2023-07-06,GOOGL,2841.1123949777652,2843.171007905759,2839.3831942412357,2841.29,307574
2023-07-07,GOOGL,2843.4248125185986,2844.9175307723185,2843.4995461101994,2843.62,379518
2023-07-10,GOOGL,2846.7191737764592,2847.8591318577173,2845.3546994448634,2845.95,347572
2023-07-11,GOOGL,2846.831125696264,2846.34286462874,2845.44386759766,2846.04,443615
2023-07-12,GOOGL,2848.5083505281073,2848.644832378961,2847.0491974277197,2847.69,145913
2023-07-13,GOOGL,2844.03775615303,2845.613613467891,2844.081426313455,2844.41,485827
2023-07-14,GOOGL,2843.4521116254787,2844.2334732948425,2841.503677138153,2843.07,297097
2023-07-17,GOOGL,2841.313266362549,2842.572923558178,2841.525004276068,2841.77,406660
2023-07-18,GOOGL,2843.761219666149,2845.0561688187327,2843.110186681694,2844.38,187796
2023-07-19,GOOGL,2845.149264914695,2846.033648045101,2845.5323079465884,2845.78,388213
2023-07-20,GOOGL,2845.934215241727,2847.0334849011247,2846.108928724814,2846.25,480477
2023-07-21,GOOGL,2846.7799152395596,2847.245321630211,2845.101140992628,2846.92,184811
2023-07-24,GOOGL,2850.8118983421105,2851.6187313529845,2849.769742467363,2850.15,290121
2023-07-25,GOOGL,2849.1497821869452,2850.3276618709892,2848.2674996908804,2849.91,332892
2023-07-26,GOOGL,2847.8598516947895,2847.5071306105688,2846.3007382577857,2847.39,480172
2023-07-27,GOOGL,2849.7229098283783,2850.7647322756343,2849.5042869607823,2849.66,139178
2023-07-28,GOOGL,2849.695890685352,2851.3104594654387,2848.2091036171237,2850.12,394965
2023-07-31,GOOGL,2852.1156391690656,2853.8738261225612,2851.6360776660163,2852.13,116999
2023-08-01,GOOGL,2851.739884139554,2853.2939632248354,2850.4207093092946,2852.14,400856
2023-08-02,GOOGL,2850.7521639104766,2851.250961707447,2850.222379988431,2850.56,295623
2023-08-03,GOOGL,2851.33768784571,2853.0760237630525,2849.762114235716,2851.47,271244
2023-08-04,GOOGL,2850.918811058158,2852.670557786375,2851.5635423741896,2851.59,395866
2023-08-07,GOOGL,2851.293166149111,2852.2185605692625,2851.036439086861,2852.06,372769
2023-08-08,GOOGL,2855.483391364144,2856.5217011206264,2853.8511148411567,2855.39,298237
2023-08-09,GOOGL,2854.1048260665725,2855.1160370908433,2851.4304089650145,2853.3,106859
2023-08-10,GOOGL,2853.657915373115,2854.7626252509963,2852.151595727587,2853.97,210986
2023-08-11,GOOGL,2852.896000214445,2853.0226516037997,2850.7907502609046,2852.43,332654
2023-08-14,GOOGL,2847.6673227098795,2847.636938914036,2845.573617300677,2847.35,383983
2023-08-15,GOOGL,2848.213109828619,2847.6528910438706,2846.9515606283258,2847.35,389360
2023-08-16,GOOGL,2848.1519620345985,2848.375542968684,2846.9416314085765,2847.51,415097
2023-08-17,GOOGL,2848.993210517811,2850.0513596483233,2848.282062950158,2848.86,149522
2023-08-18,GOOGL,2848.834060996468,2848.681230810339,2847.7658921379966,2848.52,330233
2023-08-21,GOOGL,2846.446772933168,2847.5291371780504,2844.8633586592296,2845.65,498102
2023-08-22,GOOGL,2843.8990375691737,2845.61026723489,2843.0108893506904,2844.1,473393
2023-08-23,GOOGL,2846.4935894117157,2848.0132478365676,2846.520240473267,2846.84,107485
2023-08-24,GOOGL,2844.2816221672706,2846.9168773418783,2843.8775066724284,2845.26,343056
2023-08-25,GOOGL,2849.183102148383,2848.6903735136243,2848.194866921391,2848.53,212701
2023-08-28,GOOGL,2851.331961400807,2851.6836777554663,2850.109383035791,2850.73,307352
2023-08-29,GOOGL,2849.3989090362,2851.4501862537236,2849.1833097387876,2850.19,202638
2023-08-30,GOOGL,2848.9937147622654,2850.497305812237,2847.247118876953,2848.84,284514
2023-08-31,GOOGL,2850.957963396334,2852.596939120099,2849.551061533523,2851.03,374370
2023-09-01,GOOGL,2849.8874181910182,2851.204138499427,2849.358931287179,2850.65,193405
2023-09-04,GOOGL,2848.6211364541214,2849.5417603391184,2847.3484534788395,2847.66,384732
2023-09-05,GOOGL,2848.309391774927,2849.1286916828617,2847.785909308769,2848.88,310048
2023-09-06,GOOGL,2848.954468360181,2851.5702672372427,2849.6451069964005,2849.82,262781
2023-09-07,GOOGL,2852.379694759004,2854.1318804992093,2851.4352736464066,2852.19,137019
2023-09-08,GOOGL,2853.467733354266,2853.344307046445,2852.1629669394197,2852.99,361497
2023-09-11,GOOGL,2851.054886892094,2853.4341321284073,2851.9103771211085,2851.99,165133
2023-09-12,GOOGL,2854.947435277454,2854.7105710375563,2854.08202380106,2854.63,476588
2023-09-13,GOOGL,2857.5345837519026,2858.280845650278,2855.5587010654667,2857.47,297530
2023-09-14,GOOGL,2857.2365300177503,2859.0625665983957,2856.122734784341,2858.03,479747
2023-09-15,GOOGL,2857.5950477538927,2859.4112904518192,2857.545345891495,2858.25,258598
2023-09-18,GOOGL,2855.8459485946323,2857.581874496497,2855.6237997821036,2855.71,228585
2023-09-19,GOOGL,2854.1827152270266,2855.9345013745883,2854.2318101213436,2854.59,345172
2023-09-20,GOOGL,2857.0866314573027,2857.1725559024385,2855.425564413133,2856.21,405539
2023-09-21,GOOGL,2855.837480458968,2856.8193500725315,2853.3044406040613,2855.2,225814
2023-09-22,GOOGL,2853.3571344130273,2854.2910656419085,2852.1076018729254,2852.39,474743
2023-09-25,GOOGL,2858.9993416779007,2859.5241322973648,2857.9529683126634,2859.48,125939
2023-09-26,GOOGL,2857.589447265596,2858.615042544512,2856.4326349212506,2856.65,253939
2023-09-27,GOOGL,2861.1224677395835,2861.4322642781276,2859.2974848452177,2861.26,362347
2023-09-28,GOOGL,2860.4450375906276,2862.3787735585374,2859.9867670017816,2860.75,391207
2023-09-29,GOOGL,2859.7806990539384,2861.2406695051027,2859.129530922202,2860.68,190880
2023-10-02,GOOGL,2858.5455305157193,2859.7043593155076,2858.7548178343777,2859.44,103748
2023-10-03,GOOGL,2861.4840225118933,2861.9797112794276,2859.8446622456822,2861.1,336094
2023-10-04,GOOGL,2858.2358579888682,2859.6079131588954,2857.93596783052,2858.32,479413
2023-10-05,GOOGL,2854.193043252072,2855.5019036900467,2854.447957961406,2854.74,442908
2023-10-06,GOOGL,2858.2879406126503,2858.1691308165655,2856.183871720864,2858.06,251956
2023-10-09,GOOGL,2856.0557162365003,2857.7489222793174,2854.714705444191,2856.55,256255
2023-10-10,GOOGL,2858.3052635086888,2859.9548065522213,2856.3750621195745,2858.15,470180
2023-10-11,GOOGL,2855.7884174939654,2856.836430731895,2854.819133099667,2856.07,250331
2023-10-12,GOOGL,2858.2371044532238,2858.022665555262,2855.9734635775676,2857.59,267031
2023-10-13,GOOGL,2861.7013923215336,2861.9451546918654,2860.9219261261774,2861.06,478669
2023-10-16,GOOGL,2860.0547007962446,2860.1967254220976,2859.4304219162186,2860.1,447823
2023-10-17,GOOGL,2856.04163821867,2857.980975168961,2855.7125937504857,2856.34,225829
2023-10-18,GOOGL,2859.535119593118,2861.4626816219,2858.538709356095,2859.81,228216
2023-10-19,GOOGL,2862.3814290513365,2862.946000926859,2861.0580844530587,2861.77,495319
2023-10-20,GOOGL,2860.5763589655953,2861.6262057778767,2860.622986436713,2860.92,165901
2023-10-23,GOOGL,2859.9981187474136,2862.1795667288916,2859.387065849173,2860.58,343386
2023-10-24,GOOGL,2857.6293766837507,2859.5693740495767,2856.831232158662,2858.46,275607
2023-10-25,GOOGL,2861.333386241769,2863.0518646171,2860.63575301108,2861.4,198046
2023-10-26,GOOGL,2860.3942641978397,2861.692917585166,2860.165462569803,2860.43,452156
2023-10-27,GOOGL,2858.3818174208054,2859.268810946425,2857.306623605374,2857.7,178278
2023-10-30,GOOGL,2857.662477392892,2859.417125986435,2857.745033389661,2858.22,374535
2023-10-31,GOOGL,2856.3619825473365,2857.4282821364313,2856.000204814011,2856.6,202476
2023-11-01,GOOGL,2855.2568114777873,2856.5558917198523,2853.3544098589873,2854.64,482865
2023-11-02,GOOGL,2854.527247221498,2854.962227649758,2852.6781090309246,2853.88,197537
2023-11-03,GOOGL,2853.929222151957,2855.370179037081,2852.7678402768656,2854.16,443303
2023-11-06,GOOGL,2851.408248046573,2851.9309752788295,2850.764996030937,2851.49,493184
2023-11-07,GOOGL,2853.966571781699,2855.6113015788546,2852.71200469624,2854.36,281429
2023-11-08,GOOGL,2856.6851097568388,2856.963215298966,2855.411824677689,2855.82,317980
2023-11-09,GOOGL,2854.427287531483,2855.559676795894,2854.2519185049637,2855.19,397647
2023-11-10,GOOGL,2854.347498846003,2853.5991741947064,2851.8781225569173,2853.48,175403
2023-11-13,GOOGL,2853.767732903671,2854.6087186394298,2853.0396827045347,2853.4,164286
2023-11-14,GOOGL,2855.3631443053737,2856.8273845387007,2855.0802737725185,2855.3,436986
2023-11-15,GOOGL,2855.955318121569,2857.936802741844,2855.1226320646238,2856.89,204927
2023-11-16,GOOGL,2859.061192383644,2859.5635452506394,2858.424140674482,2859.11,377052
2023-11-17,GOOGL,2858.0654962100057,2859.583043953386,2856.882259750182,2858.25,399372
2023-11-20,GOOGL,2851.8224376239505,2852.6602114532193,2852.4493027914723,2852.5,123386
2023-11-21,GOOGL,2855.4028192070014,2855.973667409604,2853.7099062231814,2855.09,277826
2023-11-22,GOOGL,2855.802301814737,2855.186733516797,2854.227797376906,2854.86,390446
2023-11-23,GOOGL,2856.414377622129,2856.6589181021195,2856.178518292825,2856.29,422959
2023-11-24,GOOGL,2860.1595065528877,2860.1345878983166,2858.510374476904,2859.73,352156
2023-11-27,GOOGL,2863.8369009051316,2865.473414114088,2864.2183923678535,2864.7,425488
2023-11-28,GOOGL,2863.335333991634,2863.602300411241,2862.7263855158963,2863.5,473747
2023-11-29,GOOGL,2863.102716970329,2864.665586881858,2863.7088383754267,2863.87,423258
2023-11-30,GOOGL,2866.9255916710727,2867.7234148942293,2866.40567349781,2866.7,348724
2023-12-01,GOOGL,2865.9869643164284,2866.076588569933,2864.5140455290084,2865.11,301202
2023-12-04,GOOGL,2864.3735554649434,2864.8155682008064,2863.87048099888,2864.05,125525
2023-12-05,GOOGL,2862.1236060966285,2864.648293216141,2861.148347470627,2862.97,179818
2023-12-06,GOOGL,2862.72933240997,2863.310653384841,2863.007905913632,2863.02,214589
2023-12-07,GOOGL,2862.771326758882,2863.6813934875627,2861.7022795622715,2862.67,245406
2023-12-08,GOOGL,2861.3964155122667,2861.7140828339134,2861.343505083735,2861.59,194715
2023-12-11,GOOGL,2860.4272880209505,2859.902311357756,2859.1446418210444,2859.76,293839
2023-12-12,GOOGL,2862.10934200942,2862.627731699354,2859.6278808803636,2861.48,368788
2023-12-13,GOOGL,2864.4836620402066,2865.3920368497756,2863.9366108934523,2864.26,463298
2023-12-14,GOOGL,2867.0669158902656,2869.076067025689,2865.3883353605634,2867.32,357438
2023-12-15,GOOGL,2865.9706727475264,2867.5757473513204,2866.0484112460213,2866.46,405613
2023-12-18,GOOGL,2867.4817486364263,2870.1895820408095,2866.786867783066,2868.27,468753
2023-12-19,GOOGL,2868.5497953669733,2868.9373896968,2867.7466454702057,2868.84,427350
2023-12-20,GOOGL,2867.6263450344154,2867.9960153695615,2866.0310425448065,2867.8,458606
2023-12-21,GOOGL,2869.721645850208,2869.4581317231405,2868.2620134889935,2869.37,267679
2023-12-22,GOOGL,2868.5463196485953,2868.600553700667,2867.1608815616873,2868.23,183178
2023-12-25,GOOGL,2866.7202162792823,2868.6625402218833,2867.189083999263,2867.58,275458
2023-12-26,GOOGL,2864.720518630862,2866.221144362855,2864.5975412758967,2864.93,354466
2023-12-27,GOOGL,2863.4635577344347,2864.191170315897,2862.267021697769,2864.1,186724
2023-12-28,GOOGL,2864.0236254106335,2866.601941779691,2864.0543236023,2864.71,329204
2023-12-29,GOOGL,2868.5946042994747,2869.624330753301,2867.1958354900744,2867.94,196393
2024-01-01,GOOGL,2866.4238304334326,2867.9332249643144,2865.8203526831435,2867.34,489458
2024-01-02,GOOGL,2865.1983657518044,2865.514375060453,2864.6823530351544,2865.36,176312
2024-01-03,GOOGL,2867.796407311533,2868.7997741464383,2866.555875106722,2868.46,437468
2024-01-04,GOOGL,2868.308660431357,2867.80388882751,2866.0741444620026,2867.55,171196
2024-01-05,GOOGL,2864.2640810265502,2864.396567558598,2862.955141514853,2864.15,170014
2024-01-08,GOOGL,2863.9827612727536,2865.5571233773317,2862.7582096789106,2864.52,241994
2024-01-09,GOOGL,2863.9748545743328,2864.4616948849866,2863.8707881833006,2863.97,133340
2024-01-10,GOOGL,2869.132972719406,2869.3862794330585,2868.1558746156215,2868.67,401994
2024-01-11,GOOGL,2870.6362360178387,2871.6990106667686,2868.789927331558,2869.72,213711
2024-01-12,GOOGL,2868.970892008491,2870.898628497851,2869.0760429210573,2869.53,315250
2024-01-15,GOOGL,2868.5523635442587,2869.677961334094,2866.292189625396,2867.78,111094
2024-01-16,GOOGL,2869.4086082283347,2868.825113110066,2866.7015839378923,2868.54,450103
2024-01-17,GOOGL,2872.382841089064,2872.314278949665,2870.7024597601385,2871.55,367885
2024-01-18,GOOGL,2872.540828713724,2873.3794636065645,2871.585734799776,2872.27,211585
2024-01-19,GOOGL,2870.9396413088693,2870.8335161237774,2868.7568985357248,2870.68,484708
2024-01-22,GOOGL,2871.6664212663677,2871.868374887256,2870.970295134345,2871.86,168798
2024-01-23,GOOGL,2872.3647957646076,2873.200868667594,2870.8819031991015,2871.86,478170
2024-01-24,GOOGL,2872.922588036702,2874.143639033603,2872.1567002553165,2872.86,301604
2024-01-25,GOOGL,2872.6048761424568,2873.071577619999,2870.4309030539757,2872.25,210130
2024-01-26,GOOGL,2871.4469158076977,2872.569288152064,2870.4520890334366,2871.59,384308
2024-01-29,GOOGL,2871.3129929280863,2871.6808860011843,2869.325650825637,2870.85,266667
2024-01-30,GOOGL,2873.488943035209,2872.88801008969,2871.2163865632983,2872.84,130257
2024-01-31,GOOGL,2871.4928725132054,2872.8707432124347,2871.5163019161655,2872.2,458133
2024-02-01,GOOGL,2872.0458594311485,2871.7341645107945,2870.5126113373594,2871.38,498448
2024-02-02,GOOGL,2869.6805930635805,2869.796848378203,2867.9030564511872,2869.6,152691
2024-02-05,GOOGL,2871.2993318181807,2872.523440867779,2869.8834892966483,2870.61,179768
2024-02-06,GOOGL,2871.192603412682,2872.5287194500843,2869.742129733096,2871.33,114026
2024-02-07,GOOGL,2870.2880809707663,2871.9873125684735,2868.6480153548514,2870.53,325162
2024-02-08,GOOGL,2870.0401214650346,2869.840727486532,2867.963579253864,2869.21,393052
2024-02-09,GOOGL,2872.572338535097,2873.8562942589883,2871.5867454250965,2873.07,119610
2024-02-12,GOOGL,2870.0984246505723,2869.883847987793,2867.7998053759175,2869.41,277718
2024-02-13,GOOGL,2870.458041145019,2870.6839313419305,2868.7999207022067,2870.49,425329
2024-02-14,GOOGL,2873.1981908851026,2873.528063274883,2872.3798933242865,2873.17,434711
2024-02-15,GOOGL,2866.116936562979,2868.095028090593,2866.397473081648,2866.5,278646
2024-02-16,GOOGL,2868.336084401238,2869.5450916103678,2867.3862474575267,2868.19,322123
2024-02-19,GOOGL,2867.5004223925525,2868.943857751971,2866.5024875404315,2867.85,398326
2024-02-20,GOOGL,2867.5385388284835,2869.410179745734,2867.5592992284382,2868.46,478280
2024-02-21,GOOGL,2867.4539972106886,2869.7548685673123,2866.412073698279,2867.91,493786
2024-02-22,GOOGL,2869.1827580868135,2870.3154698955573,2869.456035141063,2870.17,119288
2024-02-23,GOOGL,2871.9467095741134,2871.5512016264756,2869.720511717792,2870.99,440968
2024-02-26,GOOGL,2872.2814944196393,2872.0498757071414,2870.977160390292,2871.35,184425
