CustomerID,Income,LoanAmount,CreditScore,DebtToIncomeRatio,Education,LoanApproved
CUST08821,32462.863004370603,17978.79360229466,850.0,0.3026042482003618,Bachelors,Yes
CUST08822,27665.791679098173,18723.81424822926,533.0,0.25477378568778464,Bachelors,No
CUST08823,37041.90634216507,17918.89919222328,845.0,0.11340121910161138,Masters,Yes
CUST08824,69565.84043940814,14844.534390726625,532.0,0.18563081659426817,Masters,No
CUST08825,56393.809942842614,10807.780791022586,691.0,0.3956889554583757,Bachelors,Yes
CUST08826,40679.7899711869,19944.23089039862,680.0,0.297379674244526,High School,Yes
CUST08827,52226.33754622,8483.740520984851,583.0,0.1001869338466218,Masters,No
CUST08828,79977.48041777169,5030.691862511494,767.0,0.40827397765998674,Bachelors,Yes
CUST08829,47890.84878985615,16510.702704852087,539.0,0.2638162383578848,Bachelors,No
CUST08830,59691.863634626796,18145.37922095593,521.0,0.2794660251012888,Bachelors,No
CUST08831,34705.53758292086,21345.710346963504,665.0,0.37714649408781653,Bachelors,Yes
CUST08832,50397.299060530626,4157.924952753827,402.0,0.4781545824979017,High School,No
CUST08833,33807.12272222909,17032.864862638744,409.0,0.5413019228483932,Bachelors,No
CUST08834,46740.3091972633,13647.361485677658,304.0,0.20909128762217621,Bachelors,No
CUST08835,32185.376239180845,18669.188893188402,581.0,0.37288075646494484,Bachelors,No
CUST08836,58662.11156366209,14182.142017392984,630.0,0.33603532079407966,Bachelors,Yes
CUST08837,54633.82478400618,17824.22981519666,571.0,0.20923868446879273,High School,No
CUST08838,57412.45240487821,15131.562481462692,639.0,0.4625853340943629,Bachelors,Yes
CUST08839,50594.290275337546,13334.704690696512,354.0,0.37897496345040904,High School,No
CUST08840,64543.722382790475,24389.81603727967,359.0,0.3559923246007427,Masters,No
CUST08841,32522.185800251955,17161.413624114328,587.0,0.1858686658434856,High School,No
CUST08842,33409.375367381384,22092.09875743898,483.0,0.29125834143920887,PhD,No
CUST08843,59795.92855891023,16122.025705432226,325.0,0.13753841222805963,Bachelors,No
CUST08844,42041.68077203898,23348.449580611672,468.0,0.10568140766524561,Masters,No
CUST08845,53466.96837357566,26776.75914706062,793.0,0.3807844464545853,Masters,Yes
CUST08846,18725.44139708676,10540.613027742875,347.0,0.1928452167267373,Bachelors,No
CUST08847,30220.2574389998,26347.33417522291,779.0,0.4158651547852061,Bachelors,Yes
CUST08848,54338.21702358158,7386.095602679024,382.0,0.1563190554154692,Bachelors,No
CUST08849,59509.825837092205,10885.633353647841,825.0,0.07271387639687477,Bachelors,Yes
CUST08850,71144.59364290575,20440.531832918587,540.0,0.3350570696512893,Bachelors,No
CUST08851,31681.91439415167,14228.71553861549,406.0,0.27562720008849145,PhD,No
CUST08852,58773.88432335993,18125.562227453884,752.0,0.2253238944809861,High School,Yes
CUST08853,50878.08636021551,10973.95093826129,355.0,0.1404734259031694,High School,No
CUST08854,40130.25682341343,7366.018377502749,611.0,0.29809381950828845,,Yes
CUST08855,42733.00817071509,12621.443158433805,791.0,0.30196280155429844,Bachelors,Yes
CUST08856,39995.588935971195,13211.223467656344,307.0,0.38898621308700176,Bachelors,No
CUST08857,59657.082211558394,17175.899448718912,370.0,0.09025712437232608,Masters,No
CUST08858,32529.184514749024,17700.9481346494,850.0,0.2646649089817979,Bachelors,Yes
CUST08859,48225.601168064415,17851.93747365429,775.0,0.40286957171743765,High School,Yes
CUST08860,24398.484137583724,20072.948729190895,472.0,0.19935935924008175,Bachelors,No
CUST08861,45972.55374556437,14552.850104794423,433.0,0.2265520766108184,Masters,No
CUST08862,45830.33984439891,25369.15021897641,780.0,0.3060996949288327,High School,Yes
CUST08863,53927.063380262705,16879.99468733484,746.0,0.28887281062397674,High School,Yes
CUST08864,54244.20918280322,19006.77697774388,490.0,0.2626655518561883,High School,No
CUST08865,41787.40674586469,5785.433754875094,520.0,0.2858747515180708,Bachelors,No
CUST08866,50198.74689586152,19463.65941392314,794.0,0.15268874405503516,High School,Yes
CUST08867,52225.61095092933,20251.165754238733,450.0,0.2199522531653264,Bachelors,No
CUST08868,58880.545727503486,15954.306455230339,478.0,0.35953517496940784,Bachelors,No
CUST08869,61979.799760010064,15593.434945676732,423.0,0.444141087560761,Bachelors,No
CUST08870,39362.95631463883,8025.642864979096,719.0,0.2987113488679204,Bachelors,Yes
CUST08871,60738.5334070729,17023.996651758862,650.0,0.46187404385989367,Bachelors,Yes
CUST08872,61794.049891891504,14782.506767235078,677.0,0.374188056558668,High School,Yes
CUST08873,45483.430731901506,3186.7627807235804,701.0,0.17827593626791666,Bachelors,Yes
CUST08874,23849.266079157325,13114.926788823752,820.0,0.36897400218237303,Bachelors,No
CUST08875,44282.88153164854,14977.109420622051,681.0,0.32433360939903183,Bachelors,Yes
CUST08876,81564.75495074784,10975.766552542307,437.0,0.1405257249185967,Bachelors,No
CUST08877,36099.061949287134,24650.382782876382,732.0,0.24403228306755664,Bachelors,Yes
CUST08878,59416.95853197564,9999.606415436267,419.0,0.19677812593647098,High School,No
CUST08879,63517.22065944833,10007.802747265127,426.0,0.2451639747657722,Masters,No
CUST08880,57102.43393598815,13338.798484064862,369.0,0.17006892179100458,Bachelors,No
CUST08881,42292.45816461648,21350.08952141146,598.0,0.11302903371855968,Bachelors,No
CUST08882,45818.34384638773,13348.599031627176,468.0,0.2247215586331856,Bachelors,No
CUST08883,32655.49277866319,12058.441962288058,752.0,0.4649930293074108,PhD,Yes
CUST08884,41475.03072534887,13883.373467701793,643.0,0.3483899139787502,High School,Yes
CUST08885,51478.705311219106,13956.974723265346,543.0,0.30861760757074125,High School,No
CUST08886,65822.36582953396,13321.963934454616,786.0,0.31247262135870757,Bachelors,Yes
CUST08887,70932.90625006534,25225.986902468598,420.0,0.3368657132026546,High School,No
CUST08888,39083.94942148142,13362.028834537297,540.0,0.22999021112953125,High School,No
CUST08889,49830.96946135948,23643.41386282059,433.0,0.2937357169682745,Masters,No
CUST08890,45483.649623436824,12677.795741351096,505.0,0.287083459547971,Masters,No
CUST08891,33941.61704697378,12816.949824446867,378.0,0.34554665717905547,Masters,No
CUST08892,10947.97045576552,20112.500582498666,359.0,0.12350226457572808,High School,No
CUST08893,54104.07827213184,21642.22965327132,410.0,0.46717244442253497,PhD,No
CUST08894,59660.23620643978,10339.601869029042,345.0,0.11791789840435024,High School,No
CUST08895,33403.539962400566,14388.734570901752,710.0,0.3929326333850998,High School,Yes
CUST08896,56322.214239317866,10309.760492005631,689.0,0.32630570522005414,Masters,Yes
CUST08897,46302.16034421425,18775.217092787203,561.0,0.2263517870768134,High School,No
CUST08898,50287.41438266354,10946.362170362852,426.0,0.3090067819835392,Bachelors,No
CUST08899,40454.976207567255,12797.768707757763,417.0,0.25062961106842235,High School,No
CUST08900,25594.034103949347,11666.464144783471,350.0,0.25696906241233564,High School,No
CUST08901,45999.527808339684,5984.0476712207765,841.0,0.20647910923567603,High School,Yes
CUST08902,28033.99992618762,6730.101030189202,314.0,0.343973270360175,High School,No
CUST08903,39539.0452279289,20391.151446709642,754.0,0.16465544071299662,High School,Yes
CUST08904,,12183.012844165014,301.0,0.25274631315578266,Bachelors,No
CUST08905,71595.6055424797,20707.065849370534,383.0,0.42608361828171754,High School,No
CUST08906,34637.11437523678,10989.281533337216,340.0,0.37621253801249777,Bachelors,No
CUST08907,61907.56016340918,22291.70502667932,626.0,0.3102768158855403,High School,Yes
CUST08908,44577.80648539116,16061.301889669374,695.0,0.343515117627645,Bachelors,Yes
CUST08909,42599.30726919956,18013.66719424797,342.0,0.5292204058304344,Masters,No
CUST08910,45588.78425759432,8550.978097740623,755.0,0.5820220977976625,Masters,No
CUST08911,67864.93228888098,16926.18279716065,501.0,0.33747848974216843,High School,No
CUST08912,36924.51116511298,14106.612732205705,301.0,0.29792019906187134,Bachelors,No
CUST08913,74170.37422076662,4070.146772477181,563.0,0.3661532070539042,Masters,No
CUST08914,58013.85987412819,19235.311245843717,723.0,0.2361430076536808,High School,Yes
CUST08915,42239.78003276545,17718.808361072122,614.0,0.3496587073994534,Bachelors,Yes
CUST08916,61059.72855787493,7322.981745231263,430.0,0.2649208683108075,High School,No
CUST08917,43473.02335909091,16118.37089474344,523.0,0.3021764696624806,Bachelors,No
CUST08918,51668.83861865827,9698.763293780907,630.0,0.32288923416746385,Bachelors,Yes
CUST08919,24421.19649978397,17904.112544506082,364.0,0.3206788988316459,Bachelors,No
CUST08920,22473.630103675598,16493.209713472042,847.0,0.4739227512245907,High School,No
CUST08921,45868.95671189742,17192.12557335711,570.0,0.25203220803178616,Bachelors,No
CUST08922,29501.988183708294,15914.482178558708,433.0,0.29675979874249275,Bachelors,No
CUST08923,51627.91921676017,11185.372706841803,551.0,0.46510478907369546,High School,No
CUST08924,83212.91944473896,12916.775626333438,684.0,0.32922706244960176,Masters,Yes
CUST08925,48676.952381521085,9627.214815306994,452.0,0.23463722652104996,Bachelors,No
CUST08926,50414.45929786952,12288.772759354915,693.0,0.24133315615560258,Masters,Yes
CUST08927,49430.77970129503,11119.658836501334,484.0,0.05867020159601857,Masters,No
CUST08928,78957.70501529037,9668.945135860116,350.0,0.5236161318572539,Masters,No
CUST08929,,12234.425706750328,568.0,0.24704387538351846,High School,No
CUST08930,66268.4174883133,18381.256208865285,590.0,0.20215030525501126,High School,No
CUST08931,51069.71394524094,17127.656152560463,464.0,0.2754883568099466,Bachelors,No
CUST08932,66617.50668627938,4417.2164732624005,629.0,0.40667230313046426,Bachelors,Yes
CUST08933,36425.628153720005,14331.489430764188,575.0,0.39954800143609437,High School,No
CUST08934,12437.734899548173,18181.413687819826,647.0,0.47969869088641026,High School,No
CUST08935,47407.26899976019,17403.16364251263,493.0,0.16248803277915508,High School,No
CUST08936,32322.228332116403,15719.706178429677,649.0,0.15759297710840867,High School,Yes
CUST08937,15249.907477810179,15460.332830114392,760.0,0.26966778793392854,Bachelors,No
CUST08938,39659.59832526688,13160.595772008459,338.0,0.2998664764319088,High School,No
CUST08939,41423.17002427668,16538.439072728892,317.0,0.33313792307903056,Bachelors,No
CUST08940,70124.45302910687,22482.48843556115,557.0,0.4277346304162227,Bachelors,No
CUST08941,19415.15504441102,8582.74102774016,530.0,0.1642893147238769,Masters,No
CUST08942,48628.81884214659,15000.625906423002,474.0,0.40235776520861466,Bachelors,No
CUST08943,50766.68265761522,16575.9352608549,673.0,0.31551247334640253,High School,Yes
CUST08944,67972.30375991928,2305.028956700362,322.0,0.20604231528718142,PhD,No
CUST08945,31885.28802925304,19299.416312013316,377.0,0.3017779864313658,Bachelors,No
CUST08946,69439.33143513993,13539.461167753196,727.0,0.33460016324281877,Bachelors,Yes
CUST08947,51502.13489502138,16216.033936592796,577.0,0.23620914364738987,Masters,No
CUST08948,65103.393405948744,,492.0,0.318676554548222,Bachelors,No
CUST08949,36993.00273921073,20380.418712315735,350.0,0.5923720942509987,Bachelors,No
CUST08950,33806.36149345379,6999.193797342208,473.0,0.3577897912652991,High School,No
CUST08951,42685.787898798444,12871.97728989031,501.0,0.268165598710401,Bachelors,No
CUST08952,55817.276548713446,21102.460280928048,782.0,0.3262443237096529,Bachelors,Yes
CUST08953,54314.06920523201,13389.685247265528,498.0,0.2642334856907941,Bachelors,No
CUST08954,42780.70312607731,19089.48061032694,465.0,0.3498175511655354,High School,No
CUST08955,56859.04131963449,16379.049676793331,619.0,0.5015066791612475,PhD,No
CUST08956,,18104.797871115556,422.0,0.3691668081775796,Bachelors,No
CUST08957,58692.281880613846,6542.384641095177,845.0,0.3125497154834578,PhD,Yes
CUST08958,74863.69860469375,24804.62362139677,791.0,0.3160995548215924,High School,Yes
CUST08959,71362.65154656518,8768.430984154886,370.0,,Masters,No
CUST08960,,9829.386746864599,437.0,0.24986922819377796,High School,No
CUST08961,22445.493206518382,6862.426180444695,727.0,0.2166289655027892,High School,No
CUST08962,42793.878461754524,16864.06221092589,534.0,0.31640180057810396,Bachelors,No
CUST08963,83249.13869878821,8438.494364134498,615.0,0.35772731974639227,Bachelors,Yes
CUST08964,31758.642406008716,19443.787621355044,715.0,0.2317334941307126,Masters,Yes
CUST08965,45471.8360500355,20202.945440545172,807.0,0.4511588537570427,Bachelors,Yes
CUST08966,47399.64829179314,16585.38011992688,843.0,0.3250004718187021,PhD,Yes
CUST08967,52033.79784119326,11720.15351592017,385.0,0.24780239583852623,Bachelors,No
CUST08968,54868.65442753621,19132.68712996474,759.0,0.42058379007446556,Masters,Yes
CUST08969,31353.54164545366,12646.868595011274,771.0,0.330377329041244,Masters,Yes
CUST08970,61619.02449016068,7852.0048792748885,734.0,0.2751418748343671,Bachelors,Yes
CUST08971,48679.3144498363,21665.518337818034,482.0,0.20347276856075586,Masters,No
CUST08972,32436.7749227217,14613.870096527737,622.0,0.2990201305781677,High School,Yes
CUST08973,48126.01901365364,5210.136038799568,337.0,0.38613630175891844,Bachelors,No
CUST08974,23639.516597270747,15207.924791776932,352.0,0.329684073826528,High School,No
CUST08975,54018.728406116956,17410.4113563339,313.0,0.42679960600174144,High School,No
CUST08976,33345.033102487025,16618.57548331463,441.0,0.2830724463315176,Masters,No
CUST08977,53168.98133032972,5707.335817953504,812.0,0.5310245655545872,Other,No
CUST08978,52043.860637709346,23313.271429916855,681.0,0.23912069167978836,Bachelors,Yes
CUST08979,43744.5004115064,10654.399049018648,797.0,0.26040562961980934,High School,Yes
CUST08980,45451.73272494131,19101.757546997567,585.0,0.18599058843465544,High School,No
CUST08981,71851.57912365696,8313.799903835406,555.0,0.23226552934564687,High School,No
CUST08982,31763.669534450837,15305.487590931623,679.0,0.22674876086733997,Bachelors,Yes
CUST08983,66392.27380590935,15580.34918640493,699.0,0.1427419209660959,High School,Yes
CUST08984,49263.42457512146,12708.295733730673,757.0,0.16658343329729497,High School,Yes
CUST08985,30852.405351467434,4190.553248146238,590.0,0.4138320722863911,Bachelors,No
CUST08986,66021.6511671665,16376.154083618887,587.0,0.39420213912977164,High School,No
CUST08987,75033.23863073203,17529.722989130314,470.0,0.30586530402710377,High School,No
CUST08988,46804.499728313254,17324.933597992564,746.0,0.3710897527804514,Bachelors,Yes
CUST08989,87038.53028141016,13074.642471264422,339.0,0.31795247904171153,Masters,No
CUST08990,24328.221899240263,13617.052040273578,748.0,0.2003508044325008,Bachelors,No
CUST08991,46289.42922347601,5936.949858747796,392.0,0.3494706969376842,Bachelors,No
CUST08992,68228.3675617307,19265.262405117268,448.0,0.36024070149350096,High School,No
CUST08993,73884.1797343772,14406.138998091685,639.0,0.30336282894478844,PhD,Yes
CUST08994,51190.84377588995,16412.343122849168,715.0,0.2969174498416267,High School,Yes
CUST08995,61125.975210540935,18785.098710414924,407.0,0.37024973521597104,Masters,No
CUST08996,47676.205983544874,12290.707237256602,687.0,0.3448046013701764,Bachelors,Yes
CUST08997,41922.00484061504,18271.501818338853,752.0,0.3026060479732278,Masters,Yes
CUST08998,57641.321056060784,18826.254863801656,503.0,0.3300326877342013,PhD,No
CUST08999,47662.1028494775,33433.311175117095,479.0,0.2496794920209101,Bachelors,No
CUST09000,61221.12712933253,16262.335328530424,390.0,0.35055901237183684,Bachelors,No
CUST09001,45395.18597376538,20113.58826142168,471.0,0.36847746751717825,Bachelors,No
CUST09002,79086.54727373552,17659.967443209014,594.0,0.33831790525077543,PhD,No
CUST09003,40682.296493758215,17633.448509386024,670.0,0.2751085039176421,High School,Yes
CUST09004,62010.62524953145,19950.091076176395,816.0,0.34366411996467666,High School,Yes
CUST09005,29275.40869583411,8613.16164063781,397.0,0.19364752354213083,Bachelors,No
CUST09006,41322.753798960926,17494.118568252386,445.0,0.46483862368996587,Bachelors,No
CUST09007,73314.70898519484,9787.734445343332,313.0,0.3317643400091306,High School,No
CUST09008,52947.82647092855,12911.074844118793,634.0,0.317922046976763,PhD,Yes
CUST09009,42377.586566543076,15166.772805011087,585.0,0.23020555733388556,Masters,No
CUST09010,52244.63523786401,21313.23233127712,806.0,0.20330179705993384,Other,Yes
CUST09011,66671.81529652372,17983.630532275994,358.0,0.21493606176780458,Bachelors,No
CUST09012,57232.48392489545,12909.679250488456,454.0,0.28693727271933483,Masters,No
CUST09013,41957.155899146084,7444.331880400691,601.0,0.3961404705958886,Other,Yes
CUST09014,50170.20792448106,16546.05629540611,703.0,0.4266741612469598,Masters,Yes
CUST09015,48510.46594763576,15636.717629832841,709.0,0.32749358774366166,High School,Yes
CUST09016,10000.0,9385.586448430899,786.0,0.23659689237334974,High School,No
CUST09017,60609.63732868267,10841.766569271856,534.0,0.3631116578331132,Other,No
CUST09018,65844.82018728094,21015.089671678743,671.0,0.37316549309089675,Bachelors,Yes
CUST09019,60574.73099161202,14731.739333787324,350.0,0.36717353179382434,Bachelors,No
CUST09020,44085.89223091034,25679.296377252598,598.0,0.2871980140561643,Masters,No
CUST09021,41517.97895590014,10381.244470618243,577.0,0.18869085411443298,Masters,No
CUST09022,33603.0051279554,14827.300279927164,412.0,0.17789143862509044,Bachelors,No
CUST09023,46718.351266064295,21812.559160185305,389.0,0.40580108214448307,Bachelors,No
CUST09024,73750.13069576243,14073.26274742922,675.0,0.42704177605695326,Bachelors,Yes
CUST09025,32053.65741198026,8210.128188051363,422.0,0.1395181576752822,Bachelors,No
CUST09026,59264.514173069176,19597.469263264644,459.0,0.23619233791111716,Bachelors,No
CUST09027,36177.22961513077,5548.92515165401,686.0,0.31655552780498275,Masters,Yes
CUST09028,63450.66393399669,9527.029172353854,805.0,0.3187604437389431,Masters,Yes
CUST09029,24910.35181528877,16661.694108500833,527.0,0.24179616900608017,Bachelors,No
CUST09030,55578.83059321366,11427.808355413581,514.0,0.24773529701529848,Bachelors,No
CUST09031,44562.9967641799,25146.877028290146,309.0,0.39324603870646724,Other,No
CUST09032,48914.25298217921,21602.475665795228,548.0,0.4498914954512319,Bachelors,No
CUST09033,61890.67082295392,7780.895624426062,492.0,0.31782451898559794,High School,No
CUST09034,58170.70704850466,17227.56162028209,448.0,0.38475360316521134,Bachelors,No
CUST09035,56457.69642699944,22897.195061647293,461.0,0.24920615633616505,Bachelors,No
CUST09036,44835.952555271746,17282.874650122445,452.0,0.43225946027118767,High School,No
CUST09037,48639.02649790611,14754.63140731459,475.0,0.28577585701602926,Bachelors,No
CUST09038,78627.55520799741,15524.804692622882,412.0,0.18593456160907806,Bachelors,No
CUST09039,71638.01890803177,19552.17193540603,834.0,0.5335994593213226,Other,No
CUST09040,42428.505066955906,16539.29107348653,384.0,0.3905147599199175,Bachelors,No
CUST09041,39156.353889654936,10896.278460336918,671.0,0.373955364594945,Masters,Yes
CUST09042,51218.424413726345,7743.09405756076,645.0,0.34352273383064225,Masters,Yes
CUST09043,45857.081131568586,17709.94146223527,816.0,0.3629017102338413,High School,Yes
CUST09044,36077.128595732844,18421.931546295775,327.0,0.4712697916963342,Masters,No
CUST09045,54352.622135221536,15405.388526238718,403.0,0.3509112754446411,High School,No
CUST09046,52048.66002806428,13356.055259383309,828.0,0.4110250838110904,Bachelors,Yes
CUST09047,58672.76027387348,19733.316252666682,522.0,0.2981465177417506,High School,No
CUST09048,53216.8042148838,16642.440006076995,784.0,0.31798845829425076,High School,Yes
CUST09049,50099.00677910197,19406.183889298336,664.0,0.19606326498870785,PhD,Yes
CUST09050,73548.04988613362,23484.80854862126,322.0,0.3485052945385455,Other,No
CUST09051,54721.073859152166,20181.34556467898,433.0,0.42396085277753964,Masters,No
CUST09052,36171.61864884444,1177.7003236232613,440.0,0.31250223011078465,High School,No
CUST09053,76595.61150723329,17663.25070006491,331.0,0.3226533356650788,Bachelors,No
CUST09054,19446.78307902369,16390.990435608255,527.0,0.4674519427501327,High School,No
CUST09055,61362.24739027764,14584.641100435667,541.0,0.30183450837224324,Bachelors,No
CUST09056,19064.550711445663,22077.371426463822,385.0,,Bachelors,No
CUST09057,49988.25379195414,22508.22505377716,353.0,0.2575068668530512,Bachelors,No
CUST09058,44430.564253800556,11288.114314250302,790.0,0.2160987644345605,Masters,Yes
CUST09059,62676.52005922377,8536.401740961275,423.0,0.14025594128246502,High School,No
CUST09060,59362.73800060891,8259.414933045617,834.0,0.3286897854824738,High School,Yes
CUST09061,70999.98400048255,17783.85975219983,799.0,0.2011250341485099,Bachelors,Yes
CUST09062,40530.49951925218,12131.548601502529,336.0,0.3167709725894487,Bachelors,No
CUST09063,56198.421086260176,13600.70188473515,835.0,0.13152249535663982,PhD,Yes
CUST09064,16994.550099009233,16677.068450662533,660.0,0.27966168518176,Other,No
CUST09065,52493.95506017133,21993.569312985517,539.0,0.3971104391434448,High School,No
CUST09066,60729.248667257656,21303.951361179446,518.0,0.4139189530966728,Masters,No
CUST09067,47806.32823264308,12650.36988303782,354.0,0.42671435278337544,Bachelors,No
CUST09068,26437.20099282931,13043.609874753778,571.0,0.07508571062941732,Masters,No
CUST09069,63048.490371625005,15504.735802542895,539.0,0.28767650849443194,PhD,No
CUST09070,47568.75018057857,14645.476717010017,351.0,0.3147741602011081,High School,No
CUST09071,30751.31174591681,15933.950136904956,714.0,0.2874804342438474,Bachelors,Yes
CUST09072,38894.672025522406,16286.15052042873,506.0,0.3423751890129665,Bachelors,No
CUST09073,79412.9078096487,18668.104849732703,670.0,0.19558996418203906,High School,Yes
CUST09074,28689.245194457,21343.797478464316,362.0,0.46282004390977527,High School,No
CUST09075,63418.46746463705,17783.65034382502,732.0,0.16024980445609174,Other,Yes
CUST09076,39158.00489929835,19134.628447228697,558.0,0.25206677314480175,Bachelors,No
CUST09077,25843.972427760127,16978.98924577228,421.0,0.2772536068985258,Bachelors,No
CUST09078,40706.19469437322,17282.607525571842,663.0,0.25528273980792215,High School,Yes
CUST09079,38759.680465082245,11789.526220459958,583.0,0.2972465894449403,Masters,No
CUST09080,59438.01214515669,6699.611444437347,354.0,0.3282028853735717,Bachelors,No
CUST09081,74911.39959916435,9872.99221791917,749.0,0.23873869067640227,High School,Yes
CUST09082,50697.96969336471,14069.198222389914,700.0,0.4544510195139884,High School,Yes
CUST09083,58916.37135745835,19543.17673557088,509.0,0.165240441916693,Bachelors,No
CUST09084,76767.04563644013,13851.55795670186,438.0,0.4126508226590228,Other,No
CUST09085,81619.6829469995,11698.612039613326,408.0,0.29258266550671824,Masters,No
CUST09086,55525.624425934766,8244.24385693183,437.0,0.4256238297757108,Bachelors,No
CUST09087,67572.30072858899,11707.565283141896,713.0,0.33190016816595874,Masters,Yes
CUST09088,44538.33120787226,19268.124451162454,353.0,0.2139552309924198,High School,No
CUST09089,49981.10519140743,25203.29725579871,661.0,0.12839673082906775,Other,Yes
CUST09090,71547.81214588575,13180.307776356987,674.0,0.3328073846628821,High School,Yes
CUST09091,46748.32050622633,20787.916488834384,689.0,0.4907692415667033,PhD,Yes
CUST09092,44514.87724140074,20986.74850637275,507.0,0.22765526791957047,High School,No
CUST09093,44106.132774858546,12657.293564345151,829.0,0.27228754310900405,High School,Yes
CUST09094,53292.5880648057,11622.35359395093,831.0,0.40587251334737,Other,Yes
CUST09095,53349.45742593467,13399.89389466554,439.0,0.15201900871402446,Masters,No
CUST09096,46077.23646674718,16790.075047068596,347.0,0.29369207516078943,Bachelors,No
CUST09097,40305.63240112192,22735.809406447886,687.0,0.40403804831867446,Bachelors,Yes
CUST09098,41262.528202817746,17850.514816504274,850.0,0.1800469947706356,Masters,Yes
CUST09099,75129.96526217053,9992.273094072962,826.0,0.3000993339618866,High School,Yes
CUST09100,57381.39504032709,18782.01528892368,623.0,0.35814513445688406,Bachelors,Yes
CUST09101,66840.35266855068,19386.477071688412,704.0,,Bachelors,Yes
CUST09102,54809.536001113294,13843.970772980925,348.0,0.3582413898560264,Bachelors,No
CUST09103,37070.38200976074,16404.905697658472,819.0,0.4306865663674856,Bachelors,Yes
CUST09104,63544.04884512009,8370.714848781345,483.0,0.28769618974952677,High School,No
CUST09105,22362.994330589845,18296.37911293624,741.0,0.34340185860358535,Masters,No
CUST09106,36801.35550993549,9774.431789503205,419.0,0.3924266082068597,PhD,No
CUST09107,59765.72048500681,,850.0,0.3810615149951877,Bachelors,Yes
CUST09108,53988.35888638474,12736.427344232852,776.0,0.4080264241611273,High School,Yes
CUST09109,65824.85515748971,14083.5406522082,335.0,0.3067625062131478,Bachelors,No
CUST09110,84449.11239529218,8821.037943187044,551.0,0.28119019337231566,High School,No
CUST09111,65273.463636729626,16990.927041893538,348.0,0.3772065046295374,Bachelors,No
CUST09112,65838.71188385796,20667.194798323806,626.0,0.4266457436216332,Masters,Yes
CUST09113,11592.449648951762,14982.531140083944,388.0,0.4025109549877133,PhD,No
CUST09114,72880.9963883302,13727.287454739175,539.0,0.2813412321904806,High School,No
CUST09115,44780.99533785305,19812.184752079396,318.0,0.2991883582826767,High School,No
CUST09116,47032.48649600682,12739.654108819348,501.0,0.3434974016278922,Masters,No
CUST09117,38775.51371916736,20752.32995753122,554.0,0.1626758266550056,Bachelors,No
CUST09118,63861.140072140726,11835.098260638606,836.0,0.44278338444441767,Bachelors,Yes
CUST09119,21689.773634991412,23058.068907549583,399.0,0.4209922617596803,Bachelors,No
CUST09120,31190.896305237944,24406.690140288323,541.0,0.19033990799131928,High School,No
CUST09121,34124.161253945145,23413.98427387727,754.0,0.41948554532824256,Bachelors,Yes
CUST09122,35639.39491087957,10029.807211883932,782.0,0.15241579535068342,Masters,Yes
CUST09123,32568.899522419026,20926.187751540772,726.0,0.302291143420365,High School,Yes
CUST09124,56442.89660528366,8222.278496526511,688.0,0.20670528232285515,High School,Yes
CUST09125,47652.04677495956,10966.703982089879,660.0,0.2220522213086505,,Yes
CUST09126,27403.449804803142,22183.12243114488,737.0,0.12953038762287888,High School,No
CUST09127,45343.61748410175,13337.468897675793,385.0,0.18936423343824843,Bachelors,No
CUST09128,32879.07607161805,21726.50784768411,535.0,0.41983807774337867,High School,No
CUST09129,61679.77352967228,11290.124220748503,649.0,0.32396463547155424,Masters,Yes
CUST09130,28198.01826961508,19376.69382805415,560.0,0.2544986718915451,Bachelors,No
CUST09131,49442.77472608709,17506.969923769728,443.0,0.31446904029788436,Masters,No
CUST09132,33078.03791620722,18165.116422783874,768.0,0.24441673444317252,Masters,Yes
CUST09133,57670.29161316645,15435.18051991136,745.0,0.40333150473924834,Bachelors,Yes
CUST09134,35911.21969691519,14318.893317127131,774.0,0.4905522576654881,Masters,Yes
CUST09135,54822.301253763304,21421.67976675254,441.0,0.4458200496667689,PhD,No
CUST09136,20542.465642324823,15806.455215134196,600.0,0.1405455355538408,High School,No
CUST09137,49269.71342549515,7964.57707597862,456.0,0.27969861120009976,Bachelors,No
CUST09138,74671.91097876674,14450.799164674649,390.0,0.28804361630819925,PhD,No
CUST09139,52843.686502077326,9379.321045864277,639.0,0.5184709211160424,Masters,No
CUST09140,74780.69367102488,9428.915826114855,513.0,0.3612593753047378,PhD,No
CUST09141,71003.19562996499,13149.406162346124,832.0,0.20424875552551255,Bachelors,Yes
CUST09142,54413.16493069716,19385.18461853731,695.0,0.22566351361171172,Bachelors,Yes
CUST09143,27501.76575818058,19462.674737315785,757.0,0.432860524561228,Masters,No
CUST09144,53257.01412640723,18619.887061241,642.0,0.3969269985053753,High School,Yes
CUST09145,46176.11555442129,19593.143257878015,741.0,0.2788121092040879,Masters,Yes
CUST09146,49975.207968874856,13755.868021727358,544.0,0.3398482749794808,Bachelors,No
CUST09147,43836.47058064343,25708.67449752736,390.0,0.20711832325618235,Bachelors,No
CUST09148,54411.84767724274,10074.21873800939,424.0,0.3283708976967056,Other,No
CUST09149,74913.31212643265,13557.209254130892,391.0,0.4154653548393503,Bachelors,No
CUST09150,46283.437806127884,16461.71816665585,524.0,0.4452787274873068,Bachelors,No
CUST09151,52703.135104108434,11213.869928417178,658.0,0.303432770629104,Other,Yes
CUST09152,72134.9917461896,20017.686654652927,801.0,0.2172011949475584,Bachelors,Yes
